"cruise"	"ship"	"ship_code"	"sample_number"	"time_UTC"	"latitude_degrees_north"	"longitude_degrees_east"	"start_temperature_degC"	"start_salinity_psu"	"start_wind_speed_knots"	"start_wind_direction_degrees"	"start_pump_speed_M3PerMin"	"stop_time_UTC"	"stop_latitude_degrees_north"	"stop_longitude_degrees_east"	"stop_temperature_degC"	"stop_salinity_psu"	"stop_wind_speed_knots"	"stop_wind_direction_degrees"	"stop_pump_speed_m3PerMin"	"sardine_eggs_count"	"anchovy_eggs_count"	"jack_mackerel_eggs_count"	"hake_eggs_count"	"squid_eggs_count"	"other_fish_eggs_count"	"comments"	"resorted"	"DateTime"	"YYYY"	"MM"	"DateEdit"	"AnchSard"	"Sard"	"Anch"	"SardAnch"
"69"	199803	"DAVID STARR JORDAN"	"JD"	12	1998-02-20 01:29:50	33.4827	-118.2829	16.962	33.718	9.81	149.61	0.64	1998-02-20 01:59:52	33.535	-118.3537	16.304	33.487	7.01	182.768	0.64	0	12	0	0	0	0	NA	"t"	1998-02-20 01:29:50	1998	"02"	"1998-02-20"	38441	0	12	6
"70"	199804	"DAVID STARR JORDAN"	"JD"	12	1998-04-03 13:30:02	32.5374	-118.1709	14.944	32.634	8.63	315.5329	0.64	1998-04-03 13:46:02	32.5135	-118.2135	15.008	32.566	7.17	318.8004	0.64	0	0	0	0	0	0	"Arv 93.40"	"t"	1998-04-03 13:30:02	1998	"04"	"1998-04-03"	38441	0	0	0
"71"	199806	"DAVID STARR JORDAN"	"JD"	12	1998-06-13 10:30:20	35.5253	-121.3729	14.929	32.825	3.33	52.7959	0.64	1998-06-13 11:00:20	35.4544	-121.3258	15.59	32.612	1.59	28.5978	0.64	0	0	3	0	NA	0	NA	"t"	1998-06-13 10:30:20	1998	"06"	"1998-06-13"	38441	0	0	0
"72"	199805	"DAVID STARR JORDAN"	"JD"	12	1998-05-01 22:00:03	33.1122	-118.3637	17.746	33.544	6.26	153.1554	0.64	1998-05-01 22:25:04	33.1428	-118.4408	17.669	33.508	3.7	133.8111	0.64	0	0	NA	0	0	3	NA	"t"	1998-05-01 22:00:03	1998	"05"	"1998-05-01"	38441	0	0	0
"73"	199806	"DAVID STARR JORDAN"	"JD"	13	1998-06-13 11:00:20	35.4544	-121.3258	15.59	32.612	1.59	28.5978	0.64	1998-06-13 11:30:20	35.3862	-121.2758	15.844	32.634	1.72	356.119	0.64	0	0	3	0	NA	0	NA	"t"	1998-06-13 11:00:20	1998	"06"	"1998-06-13"	38441	0	0	0
"74"	199805	"DAVID STARR JORDAN"	"JD"	13	1998-05-01 22:30:31	33.1494	-118.4571	17.81	33.428	3.05	146.4838	0.64	1998-05-01 23:00:04	33.1832	-118.5463	17.3	33.378	2.02	183.13	0.64	0	0	NA	0	0	3	NA	"t"	1998-05-01 22:30:31	1998	"05"	"1998-05-01"	38441	0	0	0
"75"	199802	"DAVID STARR JORDAN"	"JD"	13	1998-01-24 12:30:39	32.4319	-118.4122	17.035	33.844	15.96	327.4936	0.64	1998-01-24 13:00:40	32.3932	-118.4909	17.108	33.866	14.13	332.9021	0.64	0	0	NA	0	0	0	NA	"t"	1998-01-24 12:30:39	1998	"01"	"1998-01-24"	38441	0	0	0
"76"	199707	"DAVID STARR JORDAN"	"JD"	13	1997-07-02 11:04:11	32.4702	-118.3371	18.658	33.548	16.44	304.6285	0.64	1997-07-02 11:34:14	32.4214	-118.416	18.407	33.624	19.11	309.8714	0.64	0	0	0	0	NA	1	NA	"t"	1997-07-02 11:04:11	1997	"07"	"1997-07-02"	38441	0	0	0
"77"	199803	"DAVID STARR JORDAN"	"JD"	13	1998-02-20 01:59:52	33.535	-118.3537	16.304	33.487	7.01	182.768	0.64	1998-02-20 02:29:52	33.5773	-118.4313	16.097	33.528	14.49	197.3552	0.64	0	44	0	0	0	0	NA	"t"	1998-02-20 01:59:52	1998	"02"	"1998-02-20"	38441	0	44	22
"78"	199804	"DAVID STARR JORDAN"	"JD"	13	1998-04-03 16:10:00	32.5135	-118.214	15	32.5	7	280	0.64	1998-04-03 16:30:00	32.4836	-118.2666	15.2	32.55	6	280	0.64	0	0	0	0	1	0	"1-se"	"t"	1998-04-03 16:10:00	1998	"04"	"1998-04-03"	38441	0	0	0
"79"	199802	"DAVID STARR JORDAN"	"JD"	14	1998-01-24 13:00:40	32.3932	-118.4909	17.108	33.866	14.13	332.9021	0.64	1998-01-24 13:27:40	32.3474	-118.5533	16.924	33.828	16.2	325.2395	0.64	0	0	NA	0	0	2	NA	"t"	1998-01-24 13:00:40	1998	"01"	"1998-01-24"	38441	0	0	0
"80"	199707	"DAVID STARR JORDAN"	"JD"	14	1997-07-02 11:34:14	32.4214	-118.416	18.407	33.624	19.11	309.8714	0.64	1997-07-02 12:04:13	32.3741	-118.496	18.415	33.601	18.64	310.3578	0.64	0	0	0	0	NA	0	NA	"t"	1997-07-02 11:34:14	1997	"07"	"1997-07-02"	38441	0	0	0
"81"	199803	"DAVID STARR JORDAN"	"JD"	14	1998-02-20 02:29:52	33.5773	-118.4313	16.097	33.528	14.49	197.3552	0.64	1998-02-20 02:59:53	33.6127	-118.5141	16.117	33.522	10.75	192.7247	0.64	0	22	0	0	0	0	NA	"t"	1998-02-20 02:29:52	1998	"02"	"1998-02-20"	38441	0	22	11
"82"	199804	"DAVID STARR JORDAN"	"JD"	14	1998-04-03 16:30:00	32.4836	-118.2666	15	32.5	7	280	0.64	1998-04-03 17:00:00	32.4387	-118.3455	15.2	32.55	6	280	0.64	0	0	0	0	1	0	"1-se"	"t"	1998-04-03 16:30:00	1998	"04"	"1998-04-03"	38441	0	0	0
"83"	199805	"DAVID STARR JORDAN"	"JD"	14	1998-05-01 23:00:04	33.1832	-118.5463	17.3	33.378	2.02	183.13	0.64	1998-05-01 23:30:04	33.2186	-118.6393	17.109	33.463	7.76	185.2987	0.64	0	0	NA	0	0	0	NA	"t"	1998-05-01 23:00:04	1998	"05"	"1998-05-01"	38441	0	0	0
"84"	199806	"DAVID STARR JORDAN"	"JD"	14	1998-06-13 11:30:20	35.3862	-121.2758	15.844	32.634	1.72	356.119	0.64	1998-06-13 11:47:25	35.3472	-121.2491	16.149	32.617	2.88	66.697	0.64	0	0	1	0	NA	0	NA	"t"	1998-06-13 11:30:20	1998	"06"	"1998-06-13"	38441	0	0	0
"85"	199805	"DAVID STARR JORDAN"	"JD"	15	1998-05-01 23:30:04	33.2186	-118.6393	17.109	33.463	7.76	185.2987	0.64	1998-05-02 00:00:04	33.2548	-118.7246	16.068	33.343	7.45	177.8612	0.64	0	0	NA	0	0	0	NA	"t"	1998-05-01 23:30:04	1998	"05"	"1998-05-01"	38441	0	0	0
"86"	199806	"DAVID STARR JORDAN"	"JD"	15	1998-06-13 11:47:25	35.3472	-121.2491	16.149	32.617	2.88	66.697	0.64	1998-06-13 12:00:20	35.3192	-121.2267	16.108	32.718	3.81	65.6659	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-13 11:47:25	1998	"06"	"1998-06-13"	38441	0	0	0
"87"	199802	"DAVID STARR JORDAN"	"JD"	15	1998-01-24 15:30:39	32.3349	-118.5961	16.351	33.551	21.28	319.7079	0.64	1998-01-24 16:00:38	32.2968	-118.6712	16.206	33.478	21.83	316.1226	0.64	0	0	NA	0	0	0	NA	"t"	1998-01-24 15:30:39	1998	"01"	"1998-01-24"	38441	0	0	0
"88"	199707	"DAVID STARR JORDAN"	"JD"	15	1997-07-02 12:04:13	32.3741	-118.496	18.415	33.601	18.64	310.3578	0.64	1997-07-02 12:25:13	32.3465	-118.5557	18.411	33.611	15.46	314.2195	0.64	0	0	0	0	NA	0	NA	"t"	1997-07-02 12:04:13	1997	"07"	"1997-07-02"	38441	0	0	0
"89"	199803	"DAVID STARR JORDAN"	"JD"	15	1998-02-20 02:59:53	33.6127	-118.5141	16.117	33.522	10.75	192.7247	0.64	1998-02-20 03:29:53	33.6502	-118.5976	16.148	33.506	10.03	173.8211	0.64	0	15	0	0	0	0	NA	"t"	1998-02-20 02:59:53	1998	"02"	"1998-02-20"	38441	0	15	7.5
"90"	199804	"DAVID STARR JORDAN"	"JD"	15	1998-04-03 17:00:00	32.4387	-118.3455	15	32.5	7	280	0.64	1998-04-03 17:30:00	32.3938	-118.4244	15.2	32.55	6	280	0.64	0	0	0	0	1	0	"1-se"	"t"	1998-04-03 17:00:00	1998	"04"	"1998-04-03"	38441	0	0	0
"91"	199802	"DAVID STARR JORDAN"	"JD"	16	1998-01-24 16:00:38	32.2968	-118.6712	16.206	33.478	21.83	316.1226	0.64	1998-01-24 16:30:11	32.2589	-118.7449	16.351	33.523	20.97	314.3808	0.64	0	0	NA	0	0	0	NA	"t"	1998-01-24 16:00:38	1998	"01"	"1998-01-24"	38441	0	0	0
"92"	199707	"DAVID STARR JORDAN"	"JD"	16	1997-07-02 14:20:11	32.3222	-118.5966	18.406	33.614	12.93	312.571	0.64	1997-07-02 15:04:11	32.266	-118.7185	18.352	33.6	14.52	318.9135	0.64	0	0	0	0	NA	0	NA	"t"	1997-07-02 14:20:11	1997	"07"	"1997-07-02"	38441	0	0	0
"93"	199803	"DAVID STARR JORDAN"	"JD"	16	1998-02-20 03:29:53	33.6502	-118.5976	16.148	33.506	10.03	173.8211	0.64	1998-02-20 03:59:53	33.6972	-118.6675	16.213	33.48	10.45	176.4498	0.64	0	6	0	0	0	0	NA	"t"	1998-02-20 03:29:53	1998	"02"	"1998-02-20"	38441	0	6	3
"94"	199804	"DAVID STARR JORDAN"	"JD"	16	1998-04-03 17:30:00	32.3938	-118.4244	15	32.5	7	280	0.64	1998-04-03 18:00:00	32.3489	-118.5033	15.2	32.55	6	280	0.64	1	0	0	0	0	0	NA	"t"	1998-04-03 17:30:00	1998	"04"	"1998-04-03"	38441	1	0	0.5
"95"	199805	"DAVID STARR JORDAN"	"JD"	16	1998-05-02 00:00:04	33.2548	-118.7246	16.068	33.343	7.45	177.8612	0.64	1998-05-02 00:30:05	33.2893	-118.8107	15.544	33.273	10.01	171.8408	0.64	0	0	NA	0	0	0	"1 anch larv, 1 sard larv."	"t"	1998-05-02 00:00:04	1998	"05"	"1998-05-02"	38441	0	0	0
"96"	199806	"DAVID STARR JORDAN"	"JD"	16	1998-06-13 12:00:20	35.3192	-121.2267	16.108	32.718	3.81	65.6659	0.64	1998-06-13 12:10:20	35.2969	-121.2092	15.94	32.732	3.86	41.0094	0.64	0	0	1	0	NA	0	NA	"t"	1998-06-13 12:00:20	1998	"06"	"1998-06-13"	38441	0	0	0
"97"	199806	"DAVID STARR JORDAN"	"JD"	17	1998-06-13 12:10:20	35.2969	-121.2092	15.94	32.732	3.86	41.0094	0.64	1998-06-13 12:20:20	35.2748	-121.1914	15.857	32.596	4.53	41.0593	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-13 12:10:20	1998	"06"	"1998-06-13"	38441	0	0	0
"98"	199805	"DAVID STARR JORDAN"	"JD"	17	1998-05-02 00:30:05	33.2893	-118.8107	15.544	33.273	10.01	171.8408	0.64	1998-05-02 01:00:04	33.3274	-118.8957	15.197	33.206	8.8	153.4905	0.64	0	0	NA	0	3	38	"3 se"	"t"	1998-05-02 00:30:05	1998	"05"	"1998-05-02"	38441	0	0	0
"99"	199802	"DAVID STARR JORDAN"	"JD"	17	1998-01-24 16:30:11	32.2589	-118.7449	16.351	33.523	20.97	314.3808	0.64	1998-01-24 17:00:34	32.219	-118.8205	16.275	33.517	20.18	307.401	0.64	0	0	NA	0	0	0	NA	"t"	1998-01-24 16:30:11	1998	"01"	"1998-01-24"	38441	0	0	0
"100"	199707	"DAVID STARR JORDAN"	"JD"	17	1997-07-02 15:04:11	32.266	-118.7185	18.352	33.6	14.52	318.9135	0.64	1997-07-02 15:34:14	32.2287	-118.7973	18.249	33.608	17.83	311.4971	0.64	0	0	0	0	NA	0	NA	"t"	1997-07-02 15:04:11	1997	"07"	"1997-07-02"	38441	0	0	0
"101"	199804	"DAVID STARR JORDAN"	"JD"	17	1998-04-03 18:00:00	32.3489	-118.5033	15	32.5	7	280	0.64	1998-04-03 18:15:00	32.3264	-118.5248	15.2	32.55	6	280	0.64	0	0	0	0	0	0	"Arv 93.45"	"t"	1998-04-03 18:00:00	1998	"04"	"1998-04-03"	38441	0	0	0
"102"	199803	"DAVID STARR JORDAN"	"JD"	17	1998-02-20 03:59:53	33.6972	-118.6675	16.213	33.48	10.45	176.4498	0.64	1998-02-20 04:33:16	33.7864	-118.6646	16.167	33.556	23.04	302.7343	0.64	1	45	0	1	0	0	NA	"t"	1998-02-20 03:59:53	1998	"02"	"1998-02-20"	38441	1	45	23
"103"	199802	"DAVID STARR JORDAN"	"JD"	18	1998-01-24 17:00:34	32.219	-118.8205	16.275	33.517	20.18	307.401	0.64	1998-01-24 17:29:25	32.1809	-118.8919	16.299	33.523	17.95	321.8121	0.64	0	0	NA	0	0	0	NA	"t"	1998-01-24 17:00:34	1998	"01"	"1998-01-24"	38441	0	0	0
"104"	199707	"DAVID STARR JORDAN"	"JD"	18	1997-07-02 15:34:14	32.2287	-118.7973	18.249	33.608	17.83	311.4971	0.64	1997-07-02 16:04:12	32.1917	-118.8732	18.167	33.593	16.83	311.5377	0.64	0	0	0	0	NA	0	NA	"t"	1997-07-02 15:34:14	1997	"07"	"1997-07-02"	38441	0	0	0
"105"	199803	"DAVID STARR JORDAN"	"JD"	18	1998-02-20 04:33:16	33.7864	-118.6646	16.167	33.556	23.04	302.7343	0.64	1998-02-20 04:59:52	33.8434	-118.6914	16.157	33.541	13.54	20.4852	0.64	0	38	0	0	0	4	NA	"t"	1998-02-20 04:33:16	1998	"02"	"1998-02-20"	38441	0	38	19
"106"	199804	"DAVID STARR JORDAN"	"JD"	18	1998-04-03 21:48:02	32.3266	-118.5428	15.341	32.391	5.95	241.8433	0.64	1998-04-03 22:00:02	32.3157	-118.5722	15.47	32.553	5.39	241.2745	0.64	0	0	0	0	0	0	NA	"t"	1998-04-03 21:48:02	1998	"04"	"1998-04-03"	38441	0	0	0
"107"	199805	"DAVID STARR JORDAN"	"JD"	18	1998-05-02 01:00:04	33.3274	-118.8957	15.197	33.206	8.8	153.4905	0.64	1998-05-02 01:30:04	33.3631	-118.9796	15.586	33.236	9.31	160.6054	0.64	0	0	NA	0	0	6	NA	"t"	1998-05-02 01:00:04	1998	"05"	"1998-05-02"	38441	0	0	0
"108"	199806	"DAVID STARR JORDAN"	"JD"	18	1998-06-13 12:20:20	35.2748	-121.1914	15.857	32.596	4.53	41.0593	0.64	1998-06-13 12:30:20	35.2526	-121.1745	15.928	32.547	5.34	44.7809	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-13 12:20:20	1998	"06"	"1998-06-13"	38441	0	0	0
"109"	199707	"DAVID STARR JORDAN"	"JD"	19	1997-07-02 19:13:12	32.1751	-118.9132	18.25	33.599	16.66	309.0203	0.64	1997-07-02 19:34:12	32.1487	-118.9675	18.203	33.627	18.74	308.2174	0.64	0	0	0	0	NA	0	NA	"t"	1997-07-02 19:13:12	1997	"07"	"1997-07-02"	38441	0	0	0
"110"	199802	"DAVID STARR JORDAN"	"JD"	19	1998-01-24 20:35:17	32.1832	-118.922	16.334	33.54	16.44	324.5253	0.64	1998-01-24 21:00:09	32.1496	-118.9849	16.17	33.506	17.54	324.9243	0.64	0	0	NA	0	0	0	NA	"t"	1998-01-24 20:35:17	1998	"01"	"1998-01-24"	38441	0	0	0
"111"	199805	"DAVID STARR JORDAN"	"JD"	19	1998-05-02 01:30:04	33.3631	-118.9796	15.586	33.236	9.31	160.6054	0.64	1998-05-02 02:00:05	33.3982	-119.0615	15.292	33.203	7.67	171.163	0.64	0	0	NA	0	3	0	"3 se, 1 sebastes larvae"	"t"	1998-05-02 01:30:04	1998	"05"	"1998-05-02"	38441	0	0	0
"112"	199803	"DAVID STARR JORDAN"	"JD"	19	1998-02-20 04:59:52	33.8434	-118.6914	16.157	33.541	13.54	20.4852	0.64	1998-02-20 05:31:45	33.8969	-118.7648	15.82	33.474	10.38	103.3428	0.64	0	21	0	0	0	1	NA	"t"	1998-02-20 04:59:52	1998	"02"	"1998-02-20"	38441	0	21	10.5
"113"	199804	"DAVID STARR JORDAN"	"JD"	19	1998-04-03 22:00:02	32.3157	-118.5722	15.47	32.553	5.39	241.2745	0.64	1998-04-03 22:30:02	32.2792	-118.6583	15.773	32.549	13.29	252.3161	0.64	2	0	0	0	3	1	"3 squid eggs"	"t"	1998-04-03 22:00:02	1998	"04"	"1998-04-03"	38441	2	0	1
"114"	199806	"DAVID STARR JORDAN"	"JD"	19	1998-06-13 12:30:20	35.2526	-121.1745	15.928	32.547	5.34	44.7809	0.64	1998-06-13 12:40:20	35.2296	-121.1576	15.992	32.564	4.46	37.0698	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-13 12:30:20	1998	"06"	"1998-06-13"	38441	0	0	0
"115"	199802	"DAVID STARR JORDAN"	"JD"	20	1998-01-24 21:00:09	32.1496	-118.9849	16.17	33.506	17.54	324.9243	0.64	1998-01-24 21:30:18	32.1238	-119.045	16.191	33.513	15.34	316.3961	0.64	0	0	NA	0	0	2	NA	"t"	1998-01-24 21:00:09	1998	"01"	"1998-01-24"	38441	0	0	0
"116"	199707	"DAVID STARR JORDAN"	"JD"	20	1997-07-02 19:34:12	32.1487	-118.9675	18.203	33.627	18.74	308.2174	0.64	1997-07-02 20:04:14	32.11	-119.0446	18.186	33.623	20.4	309.3449	0.64	0	0	0	0	NA	0	NA	"t"	1997-07-02 19:34:12	1997	"07"	"1997-07-02"	38441	0	0	0
"117"	199805	"DAVID STARR JORDAN"	"JD"	20	1998-05-02 02:00:05	33.3982	-119.0615	15.292	33.203	7.67	171.163	0.64	1998-05-02 02:30:05	33.432	-119.1436	15.576	33.285	8.23	163.9801	0.64	0	0	NA	0	0	0	NA	"t"	1998-05-02 02:00:05	1998	"05"	"1998-05-02"	38441	0	0	0
"118"	199803	"DAVID STARR JORDAN"	"JD"	20	1998-02-20 05:31:45	33.8969	-118.7648	15.82	33.474	10.38	103.3428	0.64	1998-02-20 05:59:53	33.9473	-118.8317	15.719	33.461	15.82	49.4106	0.64	0	7	0	0	0	2	NA	"t"	1998-02-20 05:31:45	1998	"02"	"1998-02-20"	38441	0	7	3.5
"119"	199804	"DAVID STARR JORDAN"	"JD"	20	1998-04-03 22:30:02	32.2792	-118.6583	15.773	32.549	13.29	252.3161	0.64	1998-04-03 23:00:02	32.2445	-118.7439	15.468	32.532	13.1	265.1409	0.64	0	0	0	0	1	3	"1 squid egg"	"t"	1998-04-03 22:30:02	1998	"04"	"1998-04-03"	38441	0	0	0
"120"	199806	"DAVID STARR JORDAN"	"JD"	20	1998-06-13 12:40:20	35.2296	-121.1576	15.992	32.564	4.46	37.0698	0.64	1998-06-13 12:50:20	35.2064	-121.1395	16.105	32.533	4.62	35.791	0.64	0	0	1	0	NA	0	NA	"t"	1998-06-13 12:40:20	1998	"06"	"1998-06-13"	38441	0	0	0
"121"	199806	"DAVID STARR JORDAN"	"JD"	21	1998-06-13 12:50:20	35.2064	-121.1395	16.105	32.533	4.62	35.791	0.64	1998-06-13 13:00:20	35.1819	-121.1222	16.124	32.535	1.35	64.3443	0.64	0	0	2	0	NA	0	NA	"t"	1998-06-13 12:50:20	1998	"06"	"1998-06-13"	38441	0	0	0
"122"	199802	"DAVID STARR JORDAN"	"JD"	21	1998-01-24 21:30:18	32.1238	-119.045	16.191	33.513	15.34	316.3961	0.64	1998-01-24 22:00:12	32.0774	-119.1171	16.179	33.541	16.47	321.43	0.64	0	0	NA	0	0	1	NA	"t"	1998-01-24 21:30:18	1998	"01"	"1998-01-24"	38441	0	0	0
"123"	199805	"DAVID STARR JORDAN"	"JD"	21	1998-05-02 02:30:05	33.432	-119.1436	15.576	33.285	8.23	163.9801	0.64	1998-05-02 03:00:04	33.4676	-119.2259	15.651	33.298	10.11	174.3982	0.64	0	0	NA	0	1	1	"1 se, 5 sard larv, Heavy copepods"	"t"	1998-05-02 02:30:05	1998	"05"	"1998-05-02"	38441	0	0	0
"124"	199707	"DAVID STARR JORDAN"	"JD"	21	1997-07-02 20:04:14	32.11	-119.0446	18.186	33.623	20.4	309.3449	0.64	1997-07-02 20:34:14	32.0696	-119.1202	18.125	33.644	20.5	311.8788	0.64	0	0	0	0	NA	0	NA	"t"	1997-07-02 20:04:14	1997	"07"	"1997-07-02"	38441	0	0	0
"125"	199803	"DAVID STARR JORDAN"	"JD"	21	1998-02-20 05:59:53	33.9473	-118.8317	15.719	33.461	15.82	49.4106	0.64	1998-02-20 06:29:52	34.0015	-118.9039	15.623	33.182	6.33	202.7422	0.64	0	1	0	0	0	2	NA	"t"	1998-02-20 05:59:53	1998	"02"	"1998-02-20"	38441	0	1	0.5
"126"	199804	"DAVID STARR JORDAN"	"JD"	21	1998-04-03 23:00:02	32.2445	-118.7439	15.468	32.532	13.1	265.1409	0.64	1998-04-03 23:30:02	32.2083	-118.8261	15.726	32.636	13.83	254.8718	0.64	0	0	0	0	1	0	"1 squid egg"	"t"	1998-04-03 23:00:02	1998	"04"	"1998-04-03"	38441	0	0	0
"127"	199803	"DAVID STARR JORDAN"	"JD"	22	1998-02-20 06:29:52	34.0015	-118.9039	15.623	33.182	6.33	202.7422	0.64	1998-02-20 06:48:56	34.0354	-118.9502	15.596	33.12	6.75	55.0941	0.64	0	2	0	0	0	3	NA	"t"	1998-02-20 06:29:52	1998	"02"	"1998-02-20"	38441	0	2	1
"128"	199707	"DAVID STARR JORDAN"	"JD"	22	1997-07-02 20:34:14	32.0696	-119.1202	18.125	33.644	20.5	311.8788	0.64	1997-07-02 21:04:13	32.0524	-119.1759	18.058	33.605	20.67	307.5365	0.64	0	0	0	0	NA	0	NA	"t"	1997-07-02 20:34:14	1997	"07"	"1997-07-02"	38441	0	0	0
"129"	199802	"DAVID STARR JORDAN"	"JD"	22	1998-01-24 22:00:12	32.0774	-119.1171	16.179	33.541	16.47	321.43	0.64	1998-01-24 22:45:12	32.0144	-119.2286	16.389	33.441	22.12	319.7364	0.64	0	0	NA	0	0	3	NA	"t"	1998-01-24 22:00:12	1998	"01"	"1998-01-24"	38441	0	0	0
"130"	199804	"DAVID STARR JORDAN"	"JD"	22	1998-04-03 23:30:02	32.2083	-118.8261	15.726	32.636	13.83	254.8718	0.64	1998-04-03 23:57:07	32.1809	-118.8937	15.745	32.601	24.85	315.277	0.64	0	0	0	0	1	0	"1 se, jellies, arv 93.50"	"t"	1998-04-03 23:30:02	1998	"04"	"1998-04-03"	38441	0	0	0
"131"	199806	"DAVID STARR JORDAN"	"JD"	22	1998-06-13 13:00:20	35.1819	-121.1222	16.124	32.535	1.35	64.3443	0.64	1998-06-13 13:30:20	35.1065	-121.0729	15.988	32.53	2.1	64.8906	0.64	0	0	6	0	NA	0	NA	"t"	1998-06-13 13:00:20	1998	"06"	"1998-06-13"	38441	0	0	0
"132"	199805	"DAVID STARR JORDAN"	"JD"	22	1998-05-02 03:00:04	33.4676	-119.2259	15.651	33.298	10.11	174.3982	0.64	1998-05-02 03:30:06	33.5011	-119.3075	15.65	33.321	12.12	169.2741	0.64	0	0	NA	0	0	0	"10 sard larva, Heavy copepods-2 vials"	"t"	1998-05-02 03:00:04	1998	"05"	"1998-05-02"	38441	0	0	0
"133"	199806	"DAVID STARR JORDAN"	"JD"	23	1998-06-13 13:30:20	35.1065	-121.0729	15.988	32.53	2.1	64.8906	0.64	1998-06-13 14:00:19	35.0334	-121.0204	15.82	32.543	4.2	114.4434	0.64	0	0	3	0	NA	0	NA	"t"	1998-06-13 13:30:20	1998	"06"	"1998-06-13"	38441	0	0	0
"134"	199805	"DAVID STARR JORDAN"	"JD"	23	1998-05-02 03:30:06	33.5011	-119.3075	15.65	33.321	12.12	169.2741	0.64	1998-05-02 04:00:04	33.5355	-119.3886	15.61	33.215	9.94	168.4055	0.64	0	0	NA	0	1	1	"8 sard larv, 1 se, heavy copes"	"t"	1998-05-02 03:30:06	1998	"05"	"1998-05-02"	38441	0	0	0
"135"	199802	"DAVID STARR JORDAN"	"JD"	23	1998-01-25 01:22:59	32.0213	-119.2341	16.327	33.43	10.62	339.3087	0.64	1998-01-25 02:00:30	31.9764	-119.3273	16.338	33.438	16.21	332.751	0.64	0	0	NA	0	0	0	NA	"t"	1998-01-25 01:22:59	1998	"01"	"1998-01-25"	38441	0	0	0
"136"	199707	"DAVID STARR JORDAN"	"JD"	23	1997-07-02 21:04:13	32.0524	-119.1759	18.058	33.605	20.67	307.5365	0.64	1997-07-02 21:27:13	32.0146	-119.2311	18.07	33.601	17.45	313.2623	0.64	0	0	0	0	NA	0	NA	"t"	1997-07-02 21:04:13	1997	"07"	"1997-07-02"	38441	0	0	0
"137"	199803	"DAVID STARR JORDAN"	"JD"	23	1998-02-20 07:39:53	34.0367	-118.9556	15.643	33.162	14.25	327.241	0.64	1998-02-20 07:49:50	34.0434	-118.9701	15.719	33.244	7.88	338.3827	0.64	0	2	0	0	0	11	NA	"t"	1998-02-20 07:39:53	1998	"02"	"1998-02-20"	38441	0	2	1
"138"	199804	"DAVID STARR JORDAN"	"JD"	23	1998-04-04 03:20:00	32.1809	-118.894	15.6	32.62	12	275	0.64	1998-04-04 04:00:00	32.1325	-118.9985	15.6	32.62	10	300	0.64	0	0	0	0	4	0	"4 squid eggs"	"t"	1998-04-04 03:20:00	1998	"04"	"1998-04-04"	38441	0	0	0
"139"	199707	"DAVID STARR JORDAN"	"JD"	24	1997-07-03 00:29:12	32.0091	-119.2514	18.242	33.615	20.68	305.7919	0.64	1997-07-03 01:04:11	31.9657	-119.3373	18.052	33.618	19.03	307.8412	0.64	0	0	0	0	NA	1	NA	"t"	1997-07-03 00:29:12	1997	"07"	"1997-07-03"	38441	0	0	0
"140"	199802	"DAVID STARR JORDAN"	"JD"	24	1998-01-25 02:00:30	31.9764	-119.3273	16.338	33.438	16.21	332.751	0.64	1998-01-25 02:30:11	31.9352	-119.4059	16.337	33.441	18.19	327.2874	0.64	0	0	NA	0	0	1	NA	"t"	1998-01-25 02:00:30	1998	"01"	"1998-01-25"	38441	0	0	0
"141"	199803	"DAVID STARR JORDAN"	"JD"	24	1998-02-20 07:49:50	34.0434	-118.9701	15.719	33.244	7.88	338.3827	0.64	1998-02-20 07:59:51	34.0492	-118.9848	15.716	33.214	7.79	333.3511	0.64	0	2	0	0	0	6	NA	"t"	1998-02-20 07:49:50	1998	"02"	"1998-02-20"	38441	0	2	1
"142"	199804	"DAVID STARR JORDAN"	"JD"	24	1998-04-04 04:00:00	32.1325	-118.9985	15.6	32.62	12	275	0.64	1998-04-04 04:30:02	32.0963	-119.087	15.466	32.619	11.7	300.4717	0.64	0	0	0	0	5	6	"5 squid eggs"	"t"	1998-04-04 04:00:00	1998	"04"	"1998-04-04"	38441	0	0	0
"143"	199805	"DAVID STARR JORDAN"	"JD"	24	1998-05-02 04:00:04	33.5355	-119.3886	15.61	33.215	9.94	168.4055	0.64	1998-05-02 04:30:04	33.5675	-119.4686	15.401	33.248	10.72	174.7734	0.64	0	0	NA	0	7	7	"7 se"	"t"	1998-05-02 04:00:04	1998	"05"	"1998-05-02"	38441	0	0	0
"144"	199806	"DAVID STARR JORDAN"	"JD"	24	1998-06-13 14:00:19	35.0334	-121.0204	15.82	32.543	4.2	114.4434	0.64	1998-06-13 14:30:20	34.9614	-120.9697	15.441	32.548	2.94	151.3417	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-13 14:00:19	1998	"06"	"1998-06-13"	38441	0	0	0
