"id"	"cruise"	"cruisealias"	"sta_id"	"cruz_sta"	"ship_code"	"order_occ"	"cruz_code"	"st_line"	"st_station"	"lat_deg"	"lat_min"	"lat_hem"	"lon_deg"	"lon_min"	"lon_hem"	"tow_type"	"net_loc"	"end_time"	"tow_date"	"tow_time"	"vol_strm3"	"tow_dpthm"	"ttl_pvolc3"	"sml_pvolc3"	"haulfact"	"DATE"	"YYYY"	"MM"	"DD"	"Date"	"ZooDateTime"	"LAT"	"LATdec"	"LONG"	"LONGdec"
"377"	39262	199804	199804	"090.0 120.0"	19980409001200	"JD"	16	"C"	90	120	30	25	"N"	123	59.8	"W"	"CB"	"S"	01:19:00	"04/06/1998"	00:58:00	450.6	210	38	27	4.67	"04-06-1998"	1998	"04"	6	"1998-04-6"	"1998-04-6 00:58:00"	"30 25"	"30.4166666666667"	"123 59.8"	"-123.996666666667"
"378"	39263	199804	199804	"090.0 110.0"	19980409001100	"JD"	17	"C"	90	110	30	45.1	"N"	123	19.9	"W"	"CB"	"S"	09:26:00	"04/06/1998"	09:05:00	448.4	216	9	9	4.82	"04-06-1998"	1998	"04"	6	"1998-04-6"	"1998-04-6 09:05:00"	"30 45.1"	"30.7516666666667"	"123 19.9"	"-123.331666666667"
"379"	39264	199804	199804	"090.0 100.0"	19980409001000	"JD"	18	"C"	90	100	31	5.1	"N"	122	39.6	"W"	"CB"	"S"	18:39:00	"04/06/1998"	18:18:00	474.2	212	13	13	4.49	"04-06-1998"	1998	"04"	6	"1998-04-6"	"1998-04-6 18:18:00"	"31 5.1"	"31.085"	"122 39.6"	"-122.66"
"380"	39265	199804	199804	"090.0 090.0"	19980409000900	"JD"	19	"C"	90	90	31	25.1	"N"	121	59.4	"W"	"CB"	"S"	00:37:00	"04/07/1998"	00:16:00	475.5	208	13	13	4.39	"04-07-1998"	1998	"04"	7	"1998-04-7"	"1998-04-7 00:16:00"	"31 25.1"	"31.4183333333333"	"121 59.4"	"-121.99"
"381"	39266	199804	199804	"090.0 080.0"	19980409000800	"JD"	20	"C"	90	80	31	45.1	"N"	121	18.9	"W"	"CB"	"S"	06:14:00	"04/07/1998"	05:53:00	449.3	212	7	7	4.73	"04-07-1998"	1998	"04"	7	"1998-04-7"	"1998-04-7 05:53:00"	"31 45.1"	"31.7516666666667"	"121 18.9"	"-121.315"
"382"	39267	199804	199804	"090.0 070.0"	19980409000700	"JD"	21	"C"	90	70	32	5.1	"N"	120	38.3	"W"	"CB"	"S"	13:35:00	"04/07/1998"	13:14:00	470.4	209	6	6	4.46	"04-07-1998"	1998	"04"	7	"1998-04-7"	"1998-04-7 13:14:00"	"32 5.1"	"32.085"	"120 38.3"	"-120.638333333333"
"383"	39268	199804	199804	"090.0 060.0"	19980409000600	"JD"	22	"C"	90	60	32	25.1	"N"	119	57.6	"W"	"CB"	"S"	20:10:00	"04/07/1998"	19:49:00	471.2	213	15	15	4.53	"04-07-1998"	1998	"04"	7	"1998-04-7"	"1998-04-7 19:49:00"	"32 25.1"	"32.4183333333333"	"119 57.6"	"-119.96"
"384"	39269	199804	199804	"090.0 060.0"	19980409000600	"JD"	22	"C"	90	60	32	25.1	"N"	119	57.6	"W"	"CB"	"P"	20:10:00	"04/07/1998"	19:49:00	471.2	213	NA	NA	4.53	"04-07-1998"	1998	"04"	7	"1998-04-7"	"1998-04-7 19:49:00"	"32 25.1"	"32.4183333333333"	"119 57.6"	"-119.96"
"385"	39270	199804	199804	"090.0 053.0"	19980409000530	"JD"	23	"C"	90	53	32	39.1	"N"	119	28.9	"W"	"CB"	"P"	01:32:00	"04/08/1998"	01:11:00	476.4	207	NA	NA	4.35	"04-08-1998"	1998	"04"	8	"1998-04-8"	"1998-04-8 01:11:00"	"32 39.1"	"32.6516666666667"	"119 28.9"	"-119.481666666667"
"386"	39271	199804	199804	"090.0 053.0"	19980409000530	"JD"	23	"C"	90	53	32	39.1	"N"	119	28.9	"W"	"CB"	"S"	01:32:00	"04/08/1998"	01:11:00	476.4	207	25	25	4.35	"04-08-1998"	1998	"04"	8	"1998-04-8"	"1998-04-8 01:11:00"	"32 39.1"	"32.6516666666667"	"119 28.9"	"-119.481666666667"
"387"	39272	199804	199804	"090.0 045.0"	19980409000450	"JD"	24	"C"	90	45	32	55.1	"N"	118	56.1	"W"	"CB"	"S"	06:48:00	"04/08/1998"	06:27:00	424.9	212	61	38	5	"04-08-1998"	1998	"04"	8	"1998-04-8"	"1998-04-8 06:27:00"	"32 55.1"	"32.9183333333333"	"118 56.1"	"-118.935"
"388"	39273	199804	199804	"090.0 045.0"	19980409000450	"JD"	24	"C"	90	45	32	55.1	"N"	118	56.1	"W"	"CB"	"P"	06:48:00	"04/08/1998"	06:27:00	424.9	212	NA	NA	5	"04-08-1998"	1998	"04"	8	"1998-04-8"	"1998-04-8 06:27:00"	"32 55.1"	"32.9183333333333"	"118 56.1"	"-118.935"
"389"	39274	199804	199804	"090.0 037.0"	19980409000370	"JD"	25	"C"	90	37	33	11.1	"N"	118	23.1	"W"	"CB"	"P"	15:17:00	"04/08/1998"	14:56:00	425.9	206	NA	NA	4.84	"04-08-1998"	1998	"04"	8	"1998-04-8"	"1998-04-8 14:56:00"	"33 11.1"	"33.185"	"118 23.1"	"-118.385"
"390"	39275	199804	199804	"090.0 037.0"	19980409000370	"JD"	25	"C"	90	37	33	11.1	"N"	118	23.1	"W"	"CB"	"S"	15:17:00	"04/08/1998"	14:56:00	425.9	206	35	35	4.84	"04-08-1998"	1998	"04"	8	"1998-04-8"	"1998-04-8 14:56:00"	"33 11.1"	"33.185"	"118 23.1"	"-118.385"
"391"	39276	199804	199804	"090.0 035.0"	19980409000350	"JD"	26	"C"	90	35	33	15.1	"N"	118	15	"W"	"CB"	"S"	17:40:00	"04/08/1998"	17:19:00	421.8	211	26	26	5.02	"04-08-1998"	1998	"04"	8	"1998-04-8"	"1998-04-8 17:19:00"	"33 15.1"	"33.2516666666667"	"118 15"	"-118.25"
"392"	39277	199804	199804	"090.0 035.0"	19980409000350	"JD"	26	"C"	90	35	33	15.1	"N"	118	15	"W"	"CB"	"P"	17:40:00	"04/08/1998"	17:19:00	421.8	211	NA	NA	5.02	"04-08-1998"	1998	"04"	8	"1998-04-8"	"1998-04-8 17:19:00"	"33 15.1"	"33.2516666666667"	"118 15"	"-118.25"
"393"	39278	199804	199804	"090.0 028.0"	19980409000280	"JD"	27	"C"	90	28	33	29.1	"N"	117	46.1	"W"	"CB"	"P"	23:40:00	"04/08/1998"	23:36:00	101.9	38	NA	NA	3.76	"04-08-1998"	1998	"04"	8	"1998-04-8"	"1998-04-8 23:36:00"	"33 29.1"	"33.485"	"117 46.1"	"-117.768333333333"
"394"	39279	199804	199804	"090.0 028.0"	19980409000280	"JD"	27	"C"	90	28	33	29.1	"N"	117	46.1	"W"	"CB"	"S"	23:40:00	"04/08/1998"	23:36:00	101.9	38	59	59	3.76	"04-08-1998"	1998	"04"	8	"1998-04-8"	"1998-04-8 23:36:00"	"33 29.1"	"33.485"	"117 46.1"	"-117.768333333333"
"395"	39280	199804	199804	"090.0 030.0"	19980409000300	"JD"	28	"C"	90	30	33	25.1	"N"	117	54.3	"W"	"CB"	"S"	02:20:00	"04/09/1998"	01:59:00	420.7	202	36	36	4.82	"04-09-1998"	1998	"04"	9	"1998-04-9"	"1998-04-9 01:59:00"	"33 25.1"	"33.4183333333333"	"117 54.3"	"-117.905"
"396"	39281	199804	199804	"090.0 030.0"	19980409000300	"JD"	28	"C"	90	30	33	25.1	"N"	117	54.3	"W"	"CB"	"P"	02:20:00	"04/09/1998"	01:59:00	420.7	202	NA	NA	4.82	"04-09-1998"	1998	"04"	9	"1998-04-9"	"1998-04-9 01:59:00"	"33 25.1"	"33.4183333333333"	"117 54.3"	"-117.905"
"397"	39282	199804	199804	"086.7 033.0"	19980408670330	"JD"	29	"C"	86.7	33	33	53.4	"N"	118	29.4	"W"	"CB"	"P"	08:12:00	"04/09/1998"	08:09:00	78.1	32	NA	NA	4.21	"04-09-1998"	1998	"04"	9	"1998-04-9"	"1998-04-9 08:09:00"	"33 53.4"	"33.89"	"118 29.4"	"-118.49"
"398"	39283	199804	199804	"086.7 033.0"	19980408670330	"JD"	29	"C"	86.7	33	33	53.4	"N"	118	29.4	"W"	"CB"	"S"	08:12:00	"04/09/1998"	08:09:00	78.1	32	51	51	4.21	"04-09-1998"	1998	"04"	9	"1998-04-9"	"1998-04-9 08:09:00"	"33 53.4"	"33.89"	"118 29.4"	"-118.49"
"399"	39284	199804	199804	"086.7 035.0"	19980408670350	"JD"	30	"C"	86.7	35	33	49.4	"N"	118	37.7	"W"	"CB"	"S"	10:08:00	"04/09/1998"	09:47:00	412.7	214	46	46	5.19	"04-09-1998"	1998	"04"	9	"1998-04-9"	"1998-04-9 09:47:00"	"33 49.4"	"33.8233333333333"	"118 37.7"	"-118.628333333333"
"400"	39285	199804	199804	"086.7 035.0"	19980408670350	"JD"	30	"C"	86.7	35	33	49.4	"N"	118	37.7	"W"	"CB"	"P"	10:08:00	"04/09/1998"	09:47:00	412.7	214	NA	NA	5.19	"04-09-1998"	1998	"04"	9	"1998-04-9"	"1998-04-9 09:47:00"	"33 49.4"	"33.8233333333333"	"118 37.7"	"-118.628333333333"
"401"	39286	199804	199804	"086.7 040.0"	19980408670400	"JD"	31	"C"	86.7	40	33	39.3	"N"	118	58.4	"W"	"CB"	"P"	16:32:00	"04/09/1998"	16:11:00	415	211	NA	NA	5.1	"04-09-1998"	1998	"04"	9	"1998-04-9"	"1998-04-9 16:11:00"	"33 39.3"	"33.655"	"118 58.4"	"-118.973333333333"
"402"	39287	199804	199804	"086.7 040.0"	19980408670400	"JD"	31	"C"	86.7	40	33	39.3	"N"	118	58.4	"W"	"CB"	"S"	16:32:00	"04/09/1998"	16:11:00	415	211	43	43	5.1	"04-09-1998"	1998	"04"	9	"1998-04-9"	"1998-04-9 16:11:00"	"33 39.3"	"33.655"	"118 58.4"	"-118.973333333333"
"403"	39288	199804	199804	"086.7 045.0"	19980408670450	"JD"	32	"C"	86.7	45	33	29.4	"N"	119	19.1	"W"	"CB"	"S"	20:19:00	"04/09/1998"	19:58:00	446.7	205	49	49	4.6	"04-09-1998"	1998	"04"	9	"1998-04-9"	"1998-04-9 19:58:00"	"33 29.4"	"33.49"	"119 19.1"	"-119.318333333333"
"404"	39289	199804	199804	"086.7 045.0"	19980408670450	"JD"	32	"C"	86.7	45	33	29.4	"N"	119	19.1	"W"	"CB"	"P"	20:19:00	"04/09/1998"	19:58:00	446.7	205	NA	NA	4.6	"04-09-1998"	1998	"04"	9	"1998-04-9"	"1998-04-9 19:58:00"	"33 29.4"	"33.49"	"119 19.1"	"-119.318333333333"
"405"	39290	199804	199804	"086.7 050.0"	19980408670500	"JD"	33	"C"	86.7	50	33	19.4	"N"	119	39.8	"W"	"CB"	"P"	23:34:00	"04/09/1998"	23:28:00	132.4	66	NA	NA	5.01	"04-09-1998"	1998	"04"	9	"1998-04-9"	"1998-04-9 23:28:00"	"33 19.4"	"33.3233333333333"	"119 39.8"	"-119.663333333333"
"406"	39291	199804	199804	"086.7 050.0"	19980408670500	"JD"	33	"C"	86.7	50	33	19.4	"N"	119	39.8	"W"	"CB"	"S"	23:34:00	"04/09/1998"	23:28:00	132.4	66	30	30	5.01	"04-09-1998"	1998	"04"	9	"1998-04-9"	"1998-04-9 23:28:00"	"33 19.4"	"33.3233333333333"	"119 39.8"	"-119.663333333333"
"407"	39292	199804	199804	"086.7 055.0"	19980408670550	"JD"	34	"C"	86.7	55	33	9.4	"N"	120	0.4	"W"	"CB"	"S"	03:17:00	"04/10/1998"	02:56:00	445.3	212	20	20	4.78	"04-10-1998"	1998	"04"	10	"1998-04-10"	"1998-04-10 02:56:00"	"33 9.4"	"33.1566666666667"	"120 0.4"	"-120.006666666667"
"408"	39293	199804	199804	"086.7 055.0"	19980408670550	"JD"	34	"C"	86.7	55	33	9.4	"N"	120	0.4	"W"	"CB"	"P"	03:17:00	"04/10/1998"	02:56:00	445.3	212	NA	NA	4.78	"04-10-1998"	1998	"04"	10	"1998-04-10"	"1998-04-10 02:56:00"	"33 9.4"	"33.1566666666667"	"120 0.4"	"-120.006666666667"
"409"	39294	199804	199804	"086.7 060.0"	19980408670600	"JD"	35	"C"	86.7	60	32	59.4	"N"	120	21	"W"	"CB"	"P"	09:06:00	"04/10/1998"	08:45:00	414	216	NA	NA	5.23	"04-10-1998"	1998	"04"	10	"1998-04-10"	"1998-04-10 08:45:00"	"32 59.4"	"32.99"	"120 21"	"-120.35"
"410"	39295	199804	199804	"086.7 060.0"	19980408670600	"JD"	35	"C"	86.7	60	32	59.4	"N"	120	21	"W"	"CB"	"S"	09:06:00	"04/10/1998"	08:45:00	414	216	14	14	5.23	"04-10-1998"	1998	"04"	10	"1998-04-10"	"1998-04-10 08:45:00"	"32 59.4"	"32.99"	"120 21"	"-120.35"
"411"	39296	199804	199804	"086.7 070.0"	19980408670700	"JD"	36	"C"	86.7	70	32	39.4	"N"	121	2	"W"	"CB"	"S"	17:38:00	"04/10/1998"	17:17:00	423.8	215	17	17	5.1	"04-10-1998"	1998	"04"	10	"1998-04-10"	"1998-04-10 17:17:00"	"32 39.4"	"32.6566666666667"	"121 2"	"-121.033333333333"
"412"	39297	199804	199804	"086.7 080.0"	19980408670800	"JD"	37	"C"	86.7	80	32	19.4	"N"	121	42.9	"W"	"CB"	"S"	23:11:00	"04/10/1998"	22:50:00	442.6	214	16	16	4.84	"04-10-1998"	1998	"04"	10	"1998-04-10"	"1998-04-10 22:50:00"	"32 19.4"	"32.3233333333333"	"121 42.9"	"-121.715"
"413"	39298	199804	199804	"086.7 090.0"	19980408670900	"JD"	38	"C"	86.7	90	31	59.4	"N"	122	23.6	"W"	"CB"	"S"	05:04:00	"04/11/1998"	04:43:00	478.7	207	10	10	4.34	"04-11-1998"	1998	"04"	11	"1998-04-11"	"1998-04-11 04:43:00"	"31 59.4"	"31.99"	"122 23.6"	"-122.393333333333"
"414"	39299	199804	199804	"086.7 110.0"	19980408671100	"JD"	40	"C"	86.7	110	31	19.4	"N"	123	44.6	"W"	"CB"	"S"	21:11:00	"04/11/1998"	20:50:00	450.5	219	4	4	4.88	"04-11-1998"	1998	"04"	11	"1998-04-11"	"1998-04-11 20:50:00"	"31 19.4"	"31.3233333333333"	"123 44.6"	"-123.743333333333"
"415"	39300	199804	199804	"083.3 110.0"	19980408331100	"JD"	41	"C"	83.3	110	31	54.7	"N"	124	10.2	"W"	"CB"	"S"	06:02:00	"04/12/1998"	05:41:00	455.9	216	4	4	4.75	"04-12-1998"	1998	"04"	12	"1998-04-12"	"1998-04-12 05:41:00"	"31 54.7"	"31.9116666666667"	"124 10.2"	"-124.17"
"416"	39301	199804	199804	"083.3 100.0"	19980408331000	"JD"	42	"C"	83.3	100	32	14.7	"N"	123	29.5	"W"	"CB"	"S"	13:10:00	"04/12/1998"	12:49:00	448.8	201	7	7	4.5	"04-12-1998"	1998	"04"	12	"1998-04-12"	"1998-04-12 12:49:00"	"32 14.7"	"32.245"	"123 29.5"	"-123.491666666667"
"417"	39302	199804	199804	"083.3 090.0"	19980408330900	"JD"	43	"C"	83.3	90	32	34.6	"N"	122	48.6	"W"	"CB"	"S"	19:52:00	"04/12/1998"	19:31:00	476.1	213	13	13	4.48	"04-12-1998"	1998	"04"	12	"1998-04-12"	"1998-04-12 19:31:00"	"32 34.6"	"32.5766666666667"	"122 48.6"	"-122.81"
"418"	39303	199804	199804	"083.3 080.0"	19980408330800	"JD"	44	"C"	83.3	80	32	54.7	"N"	122	7.7	"W"	"CB"	"S"	01:52:00	"04/13/1998"	01:31:00	436.2	206	21	21	4.74	"04-13-1998"	1998	"04"	13	"1998-04-13"	"1998-04-13 01:31:00"	"32 54.7"	"32.9116666666667"	"122 7.7"	"-122.128333333333"
"419"	39304	199804	199804	"083.3 070.0"	19980408330700	"JD"	45	"C"	83.3	70	33	14.7	"N"	121	26.6	"W"	"CB"	"S"	08:55:00	"04/13/1998"	08:34:00	429.3	215	21	21	5.02	"04-13-1998"	1998	"04"	13	"1998-04-13"	"1998-04-13 08:34:00"	"33 14.7"	"33.245"	"121 26.6"	"-121.443333333333"
"420"	39305	199804	199804	"083.3 060.0"	19980408330600	"JD"	46	"C"	83.3	60	33	34.7	"N"	120	45.3	"W"	"CB"	"S"	17:31:00	"04/13/1998"	17:10:00	437.6	217	27	27	4.97	"04-13-1998"	1998	"04"	13	"1998-04-13"	"1998-04-13 17:10:00"	"33 34.7"	"33.5783333333333"	"120 45.3"	"-120.755"
"421"	39306	199804	199804	"083.3 060.0"	19980408330600	"JD"	46	"C"	83.3	60	33	34.7	"N"	120	45.3	"W"	"CB"	"P"	17:31:00	"04/13/1998"	17:10:00	437.6	217	NA	NA	4.97	"04-13-1998"	1998	"04"	13	"1998-04-13"	"1998-04-13 17:10:00"	"33 34.7"	"33.5783333333333"	"120 45.3"	"-120.755"
"422"	39307	199804	199804	"083.3 055.0"	19980408330550	"JD"	47	"C"	83.3	55	33	44.7	"N"	120	24.5	"W"	"CB"	"P"	21:30:00	"04/13/1998"	21:09:00	412.6	215	NA	NA	5.21	"04-13-1998"	1998	"04"	13	"1998-04-13"	"1998-04-13 21:09:00"	"33 44.7"	"33.745"	"120 24.5"	"-120.408333333333"
"423"	39308	199804	199804	"083.3 055.0"	19980408330550	"JD"	47	"C"	83.3	55	33	44.7	"N"	120	24.5	"W"	"CB"	"S"	21:30:00	"04/13/1998"	21:09:00	412.6	215	65	65	5.21	"04-13-1998"	1998	"04"	13	"1998-04-13"	"1998-04-13 21:09:00"	"33 44.7"	"33.745"	"120 24.5"	"-120.408333333333"
"424"	39309	199804	199804	"083.3 051.0"	19980408330510	"JD"	48	"C"	83.3	51	33	52.7	"N"	120	8	"W"	"CB"	"S"	00:30:00	"04/14/1998"	00:22:00	164.2	75	79	79	4.6	"04-14-1998"	1998	"04"	14	"1998-04-14"	"1998-04-14 00:22:00"	"33 52.7"	"33.8783333333333"	"120 8"	"-120.133333333333"
"425"	39310	199804	199804	"083.3 051.0"	19980408330510	"JD"	48	"C"	83.3	51	33	52.7	"N"	120	8	"W"	"CB"	"P"	00:30:00	"04/14/1998"	00:22:00	164.2	75	NA	NA	4.6	"04-14-1998"	1998	"04"	14	"1998-04-14"	"1998-04-14 00:22:00"	"33 52.7"	"33.8783333333333"	"120 8"	"-120.133333333333"
"426"	39311	199804	199804	"083.3 042.0"	19980408330420	"JD"	49	"C"	83.3	42	34	10.6	"N"	119	30.5	"W"	"CB"	"P"	07:18:00	"04/14/1998"	07:04:00	278.3	142	NA	NA	5.11	"04-14-1998"	1998	"04"	14	"1998-04-14"	"1998-04-14 07:04:00"	"34 10.6"	"34.1766666666667"	"119 30.5"	"-119.508333333333"
"427"	39312	199804	199804	"083.3 042.0"	19980408330420	"JD"	49	"C"	83.3	42	34	10.6	"N"	119	30.5	"W"	"CB"	"S"	07:18:00	"04/14/1998"	07:04:00	278.3	142	65	65	5.11	"04-14-1998"	1998	"04"	14	"1998-04-14"	"1998-04-14 07:04:00"	"34 10.6"	"34.1766666666667"	"119 30.5"	"-119.508333333333"
"428"	39313	199804	199804	"083.3 040.6"	19980408330406	"JD"	50	"C"	83.3	NA	34	13.5	"N"	119	24.7	"W"	"CB"	"S"	09:29:00	"04/14/1998"	09:26:00	71.5	26	28	28	3.74	"04-14-1998"	1998	"04"	14	"1998-04-14"	"1998-04-14 09:26:00"	"34 13.5"	"34.225"	"119 24.7"	"-119.411666666667"
"429"	39314	199804	199804	"083.3 040.6"	19980408330406	"JD"	50	"C"	83.3	NA	34	13.5	"N"	119	24.7	"W"	"CB"	"P"	09:29:00	"04/14/1998"	09:26:00	71.5	26	NA	NA	3.74	"04-14-1998"	1998	"04"	14	"1998-04-14"	"1998-04-14 09:26:00"	"34 13.5"	"34.225"	"119 24.7"	"-119.411666666667"
"430"	39315	199804	199804	"081.8 046.9"	19980408180469	"JD"	51	"C"	81.8	NA	34	16.5	"N"	120	1.5	"W"	"CB"	"P"	17:02:00	"04/14/1998"	16:41:00	415.4	214	NA	NA	5.15	"04-14-1998"	1998	"04"	14	"1998-04-14"	"1998-04-14 16:41:00"	"34 16.5"	"34.275"	"120 1.5"	"-120.025"
"431"	39316	199804	199804	"081.8 046.9"	19980408180469	"JD"	51	"C"	81.8	NA	34	16.5	"N"	120	1.5	"W"	"CB"	"S"	17:02:00	"04/14/1998"	16:41:00	415.4	214	41	41	5.15	"04-14-1998"	1998	"04"	14	"1998-04-14"	"1998-04-14 16:41:00"	"34 16.5"	"34.275"	"120 1.5"	"-120.025"
"432"	39317	199804	199804	"080.0 051.0"	19980408000510	"JD"	52	"C"	80	51	34	27	"N"	120	31.4	"W"	"CB"	"S"	21:00:00	"04/14/1998"	20:54:00	139.7	63	136	136	4.51	"04-14-1998"	1998	"04"	14	"1998-04-14"	"1998-04-14 20:54:00"	"34 27"	"34.45"	"120 31.4"	"-120.523333333333"
"433"	39318	199804	199804	"080.0 051.0"	19980408000510	"JD"	52	"C"	80	51	34	27	"N"	120	31.4	"W"	"CB"	"P"	21:00:00	"04/14/1998"	20:54:00	139.7	63	NA	NA	4.51	"04-14-1998"	1998	"04"	14	"1998-04-14"	"1998-04-14 20:54:00"	"34 27"	"34.45"	"120 31.4"	"-120.523333333333"
"434"	39319	199804	199804	"080.0 055.0"	19980408000550	"JD"	53	"C"	80	55	34	19	"N"	120	48.1	"W"	"CB"	"P"	00:23:00	"04/15/1998"	00:02:00	430.6	206	NA	NA	4.79	"04-15-1998"	1998	"04"	15	"1998-04-15"	"1998-04-15 00:02:00"	"34 19"	"34.3166666666667"	"120 48.1"	"-120.801666666667"
"435"	39320	199804	199804	"080.0 055.0"	19980408000550	"JD"	53	"C"	80	55	34	19	"N"	120	48.1	"W"	"CB"	"S"	00:23:00	"04/15/1998"	00:02:00	430.6	206	91	91	4.79	"04-15-1998"	1998	"04"	15	"1998-04-15"	"1998-04-15 00:02:00"	"34 19"	"34.3166666666667"	"120 48.1"	"-120.801666666667"
"436"	39321	199804	199804	"080.0 060.0"	19980408000600	"JD"	54	"C"	80	60	34	9	"N"	121	9	"W"	"CB"	"S"	04:14:00	"04/15/1998"	03:53:00	423.3	212	28	28	5.02	"04-15-1998"	1998	"04"	15	"1998-04-15"	"1998-04-15 03:53:00"	"34 9"	"34.15"	"121 9"	"-121.15"
"437"	39322	199804	199804	"080.0 060.0"	19980408000600	"JD"	54	"C"	80	60	34	9	"N"	121	9	"W"	"CB"	"P"	04:14:00	"04/15/1998"	03:53:00	423.3	212	NA	NA	5.02	"04-15-1998"	1998	"04"	15	"1998-04-15"	"1998-04-15 03:53:00"	"34 9"	"34.15"	"121 9"	"-121.15"
"438"	39323	199804	199804	"080.0 070.0"	19980408000700	"JD"	55	"C"	80	70	33	49	"N"	121	50.6	"W"	"CB"	"S"	09:04:00	"04/15/1998"	08:43:00	439.6	212	30	30	4.83	"04-15-1998"	1998	"04"	15	"1998-04-15"	"1998-04-15 08:43:00"	"33 49"	"33.8166666666667"	"121 50.6"	"-121.843333333333"
"439"	39324	199804	199804	"080.0 080.0"	19980408000800	"JD"	56	"C"	80	80	33	29	"N"	122	32	"W"	"CB"	"S"	17:51:00	"04/15/1998"	17:30:00	421.4	212	17	17	5.04	"04-15-1998"	1998	"04"	15	"1998-04-15"	"1998-04-15 17:30:00"	"33 29"	"33.4833333333333"	"122 32"	"-122.533333333333"
"440"	39325	199804	199804	"080.0 090.0"	19980408000900	"JD"	57	"C"	80	90	33	9	"N"	123	13.3	"W"	"CB"	"S"	23:40:00	"04/15/1998"	23:18:00	441.2	214	25	25	4.86	"04-15-1998"	1998	"04"	15	"1998-04-15"	"1998-04-15 23:18:00"	"33 9"	"33.15"	"123 13.3"	"-123.221666666667"
"441"	39326	199804	199804	"080.0 100.0"	19980408001000	"JD"	58	"C"	80	100	32	49	"N"	123	54.4	"W"	"CB"	"S"	05:25:00	"04/16/1998"	05:04:00	435.8	214	21	21	4.92	"04-16-1998"	1998	"04"	16	"1998-04-16"	"1998-04-16 05:04:00"	"32 49"	"32.8166666666667"	"123 54.4"	"-123.906666666667"
"442"	39327	199804	199804	"076.7 100.0"	19980407671000	"JD"	59	"C"	76.7	100	33	23.3	"N"	124	19.4	"W"	"CB"	"S"	12:19:00	"04/16/1998"	11:58:00	447.9	206	11	11	4.61	"04-16-1998"	1998	"04"	16	"1998-04-16"	"1998-04-16 11:58:00"	"33 23.3"	"33.3883333333333"	"124 19.4"	"-124.323333333333"
"443"	39328	199804	199804	"076.7 090.0"	19980407670900	"JD"	60	"C"	76.7	90	33	43.3	"N"	123	37.9	"W"	"CB"	"S"	18:50:00	"04/16/1998"	18:29:00	430.5	213	9	9	4.95	"04-16-1998"	1998	"04"	16	"1998-04-16"	"1998-04-16 18:29:00"	"33 43.3"	"33.7216666666667"	"123 37.9"	"-123.631666666667"
"444"	39329	199804	199804	"076.7 080.0"	19980407670800	"JD"	61	"C"	76.7	80	34	3.3	"N"	122	56.5	"W"	"CB"	"S"	00:47:00	"04/17/1998"	00:26:00	465.9	202	30	30	4.35	"04-17-1998"	1998	"04"	17	"1998-04-17"	"1998-04-17 00:26:00"	"34 3.3"	"34.055"	"122 56.5"	"-122.941666666667"
"445"	39330	199804	199804	"076.7 070.0"	19980407670700	"JD"	62	"C"	76.7	70	34	23.3	"N"	122	14.8	"W"	"CB"	"S"	06:48:00	"04/17/1998"	06:27:00	435.9	209	11	11	4.8	"04-17-1998"	1998	"04"	17	"1998-04-17"	"1998-04-17 06:27:00"	"34 23.3"	"34.3883333333333"	"122 14.8"	"-122.246666666667"
"446"	39331	199804	199804	"076.7 060.0"	19980407670600	"JD"	63	"C"	76.7	60	34	43.3	"N"	121	32.9	"W"	"CB"	"S"	13:40:00	"04/17/1998"	13:20:00	451.3	198	16	16	4.4	"04-17-1998"	1998	"04"	17	"1998-04-17"	"1998-04-17 13:20:00"	"34 43.3"	"34.7216666666667"	"121 32.9"	"-121.548333333333"
"447"	39332	199804	199804	"076.7 060.0"	19980407670600	"JD"	63	"C"	76.7	60	34	43.3	"N"	121	32.9	"W"	"CB"	"P"	13:40:00	"04/17/1998"	13:20:00	451.3	198	NA	NA	4.4	"04-17-1998"	1998	"04"	17	"1998-04-17"	"1998-04-17 13:20:00"	"34 43.3"	"34.7216666666667"	"121 32.9"	"-121.548333333333"
"448"	39333	199804	199804	"076.7 055.0"	19980407670550	"JD"	64	"C"	76.7	55	34	53.3	"N"	121	11.8	"W"	"CB"	"P"	18:52:00	"04/17/1998"	18:31:00	454.9	212	NA	NA	4.68	"04-17-1998"	1998	"04"	17	"1998-04-17"	"1998-04-17 18:31:00"	"34 53.3"	"34.8883333333333"	"121 11.8"	"-121.196666666667"
"449"	39334	199804	199804	"076.7 055.0"	19980407670550	"JD"	64	"C"	76.7	55	34	53.3	"N"	121	11.8	"W"	"CB"	"S"	18:52:00	"04/17/1998"	18:31:00	454.9	212	31	31	4.68	"04-17-1998"	1998	"04"	17	"1998-04-17"	"1998-04-17 18:31:00"	"34 53.3"	"34.8883333333333"	"121 11.8"	"-121.196666666667"
"450"	39335	199804	199804	"076.7 051.0"	19980407670510	"JD"	65	"C"	76.7	51	35	1.3	"N"	120	55.1	"W"	"CB"	"S"	22:17:00	"04/17/1998"	21:56:00	410.2	202	51	51	4.94	"04-17-1998"	1998	"04"	17	"1998-04-17"	"1998-04-17 21:56:00"	"35 1.3"	"35.0216666666667"	"120 55.1"	"-120.918333333333"
